seed,rows,columns,method,iter,time,of
5,4,4,PDFT1,50,0.0777580738067627,31706.0
5,4,4,PDFT2,50,0.14464473724365234,20946.0
5,4,4,N21,50,0.3011953830718994,35423.0
5,4,4,12N,50,0.3181495666503906,28064.0
6,4,4,solver,-1,2.474419355392456,20946.0
6,4,4,random,50,0.07982087135314941,29745.0
6,4,4,PDFT1,50,0.0807485580444336,25475.0
6,4,4,PDFT2,50,0.14265227317810059,21239.0
6,4,4,N21,50,0.31122708320617676,35423.0
6,4,4,12N,50,0.3227193355560303,27455.0
7,4,4,solver,-1,2.474419355392456,20946.0
7,4,4,random,50,0.07485675811767578,34142.0
7,4,4,PDFT1,50,0.07677078247070312,24620.0
7,4,4,PDFT2,50,0.14769935607910156,21239.0
7,4,4,N21,50,0.3087491989135742,35423.0
7,4,4,12N,50,0.3022150993347168,40698.0
8,4,4,solver,-1,2.474419355392456,20946.0
8,4,4,random,50,0.07086396217346191,41105.0
8,4,4,PDFT1,50,0.0688011646270752,29745.0
8,4,4,PDFT2,50,0.1446089744567871,24182.0
8,4,4,N21,50,0.3061792850494385,35423.0
8,4,4,12N,50,0.29919958114624023,31399.0
9,4,4,solver,-1,2.474419355392456,20946.0
9,4,4,random,50,0.07283735275268555,38904.0
9,4,4,PDFT1,50,0.06782126426696777,25633.0
9,4,4,PDFT2,50,0.14461040496826172,20946.0
9,4,4,N21,50,0.3077511787414551,35423.0
9,4,4,12N,50,0.3201780319213867,34257.0
0,4,4,solver,-1,2.474419355392456,20946.0
0,4,4,random,100,0.1476452350616455,37096.0
0,4,4,PDFT1,100,0.15158748626708984,27062.0
0,4,4,PDFT2,100,0.29121875762939453,20946.0
0,4,4,N21,100,0.6113343238830566,35423.0
0,4,4,12N,100,0.7180993556976318,41556.0
1,4,4,solver,-1,2.474419355392456,20946.0
1,4,4,random,100,0.14165496826171875,37723.0
1,4,4,PDFT1,100,0.14461040496826172,27062.0
1,4,4,PDFT2,100,0.2713470458984375,21239.0
1,4,4,N21,100,0.6148016452789307,35423.0
1,4,4,12N,100,0.6223049163818359,35319.0
2,4,4,solver,-1,2.474419355392456,20946.0
2,4,4,random,100,0.1466069221496582,37653.0
2,4,4,PDFT1,100,0.15661859512329102,27455.0
2,4,4,PDFT2,100,0.309999942779541,20946.0
2,4,4,N21,100,0.636338472366333,35423.0
2,4,4,12N,100,0.604381799697876,39555.0
3,4,4,solver,-1,2.474419355392456,20946.0
3,4,4,random,100,0.14612698554992676,33939.0
3,4,4,PDFT1,100,0.161604642868042,26472.0
3,4,4,PDFT2,100,0.31511998176574707,20946.0
3,4,4,N21,100,0.6404001712799072,35423.0
3,4,4,12N,100,0.5975885391235352,34273.0
4,4,4,solver,-1,2.474419355392456,20946.0
4,4,4,random,100,0.14662766456604004,38290.0
4,4,4,PDFT1,100,0.14959263801574707,25182.0
4,4,4,PDFT2,100,0.2833137512207031,21239.0
4,4,4,N21,100,0.6128749847412109,35423.0
4,4,4,12N,100,0.6504433155059814,26566.0
5,4,4,solver,-1,2.474419355392456,20946.0
5,4,4,random,100,0.1386852264404297,42264.0
5,4,4,PDFT1,100,0.15256810188293457,23236.0
5,4,4,PDFT2,100,0.2712748050689697,20946.0
5,4,4,N21,100,0.6053824424743652,35423.0
5,4,4,12N,100,0.6493725776672363,29433.0
6,4,4,solver,-1,2.474419355392456,20946.0
6,4,4,random,100,0.16081643104553223,29745.0
6,4,4,PDFT1,100,0.14558696746826172,25640.0
6,4,4,PDFT2,100,0.2852468490600586,24182.0
6,4,4,N21,100,0.613351583480835,35423.0
6,4,4,12N,100,0.7181146144866943,35759.0
7,4,4,solver,-1,2.474419355392456,20946.0
7,4,4,random,100,0.1436467170715332,34142.0
7,4,4,PDFT1,100,0.14519500732421875,24620.0
7,4,4,PDFT2,100,0.288224458694458,23236.0
7,4,4,N21,100,0.8128011226654053,35423.0
7,4,4,12N,100,0.7579998970031738,28418.0
8,4,4,solver,-1,2.474419355392456,20946.0
8,4,4,random,100,0.14165449142456055,41105.0
8,4,4,PDFT1,100,0.15854406356811523,24620.0
8,4,4,PDFT2,100,0.29328250885009766,21239.0
8,4,4,N21,100,0.6163575649261475,35423.0
8,4,4,12N,100,0.6303980350494385,33165.0
9,4,4,solver,-1,2.474419355392456,20946.0
9,4,4,random,100,0.14872980117797852,38904.0
9,4,4,PDFT1,100,0.17154598236083984,24620.0
9,4,4,PDFT2,100,0.2762892246246338,20946.0
9,4,4,N21,100,0.611400842666626,35423.0
9,4,4,12N,100,0.6203415393829346,44606.0
0,4,4,solver,-1,2.474419355392456,20946.0
0,4,4,random,500,0.7390565872192383,33150.0
0,4,4,PDFT1,500,0.7579736709594727,20946.0
0,4,4,PDFT2,500,1.4053294658660889,20946.0
0,4,4,N21,500,3.073910713195801,35423.0
0,4,4,12N,500,3.144850015640259,36111.0
1,4,4,solver,-1,2.474419355392456,20946.0
1,4,4,random,500,0.7340693473815918,33939.0
1,4,4,PDFT1,500,0.7590093612670898,20946.0
1,4,4,PDFT2,500,1.420867681503296,20946.0
1,4,4,N21,500,3.073442220687866,35423.0
1,4,4,12N,500,2.809116840362549,37807.0
2,4,4,solver,-1,2.474419355392456,20946.0
2,4,4,random,500,0.7331304550170898,37653.0
2,4,4,PDFT1,500,0.7509708404541016,23236.0
2,4,4,PDFT2,500,1.387406349182129,20946.0
2,4,4,N21,500,3.1012964248657227,35423.0
2,4,4,12N,500,4.535893440246582,40298.0
3,4,4,solver,-1,2.474419355392456,20946.0
3,4,4,random,500,0.8228089809417725,33939.0
3,4,4,PDFT1,500,0.7779228687286377,22330.0
3,4,4,PDFT2,500,1.4063146114349365,20946.0
3,4,4,N21,500,3.0628116130828857,35423.0
3,4,4,12N,500,3.073511838912964,31875.0
4,4,4,solver,-1,2.474419355392456,20946.0
4,4,4,random,500,0.7251307964324951,38290.0
4,4,4,PDFT1,500,0.8028907775878906,20946.0
4,4,4,PDFT2,500,1.4092707633972168,20946.0
4,4,4,N21,500,3.0784149169921875,35423.0
4,4,4,12N,500,3.212061643600464,38015.0
5,4,4,solver,-1,2.474419355392456,20946.0
5,4,4,random,500,0.737084150314331,34550.0
5,4,4,PDFT1,500,0.7340152263641357,21239.0
5,4,4,PDFT2,500,1.3944382667541504,20946.0
5,4,4,N21,500,3.073681354522705,35423.0
5,4,4,12N,500,3.167701482772827,37116.0
6,4,4,solver,-1,2.474419355392456,20946.0
6,4,4,random,500,0.7260923385620117,29745.0
6,4,4,PDFT1,500,0.7772765159606934,21239.0
6,4,4,PDFT2,500,1.4381563663482666,20946.0
6,4,4,N21,500,3.1216182708740234,35423.0
6,4,4,12N,500,3.009056568145752,32104.0
7,4,4,solver,-1,2.474419355392456,20946.0
7,4,4,random,500,0.7322492599487305,25182.0
7,4,4,PDFT1,500,0.747039794921875,24182.0
7,4,4,PDFT2,500,1.4042460918426514,20946.0
7,4,4,N21,500,3.0635900497436523,35423.0
7,4,4,12N,500,3.148569107055664,44880.0
8,4,4,solver,-1,2.474419355392456,20946.0
8,4,4,random,500,0.7230994701385498,31318.0
8,4,4,PDFT1,500,0.7659528255462646,21239.0
8,4,4,PDFT2,500,1.4411473274230957,20946.0
8,4,4,N21,500,3.0464634895324707,35423.0
8,4,4,12N,500,3.2698814868927,38220.0
9,4,4,solver,-1,2.474419355392456,20946.0
9,4,4,random,500,0.7295322418212891,36488.0
9,4,4,PDFT1,500,0.7842996120452881,24182.0
9,4,4,PDFT2,500,1.4062755107879639,20946.0
9,4,4,N21,500,3.0709447860717773,35423.0
9,4,4,12N,500,3.148275375366211,29466.0
0,4,4,solver,-1,2.474419355392456,20946.0
0,4,4,random,1000,1.461160659790039,31283.0
0,4,4,PDFT1,1000,1.5189757347106934,22330.0
0,4,4,PDFT2,1000,2.7752318382263184,20946.0
0,4,4,N21,1000,6.131429672241211,35423.0
0,4,4,12N,1000,6.175792694091797,29352.0
1,4,4,solver,-1,2.474419355392456,20946.0
1,4,4,random,1000,1.4497313499450684,30298.0
1,4,4,PDFT1,1000,1.5212502479553223,20946.0
1,4,4,PDFT2,1000,2.7401769161224365,20946.0
1,4,4,N21,1000,6.142815351486206,35423.0
1,4,4,12N,1000,6.621793746948242,38550.0
2,4,4,solver,-1,2.474419355392456,20946.0
2,4,4,random,1000,1.5564467906951904,33645.0
2,4,4,PDFT1,1000,1.539917230606079,22330.0
2,4,4,PDFT2,1000,2.887068271636963,20946.0
2,4,4,N21,1000,6.168421745300293,35423.0
2,4,4,12N,1000,6.305886507034302,28047.0
3,4,4,solver,-1,2.474419355392456,20946.0
3,4,4,random,1000,1.473747968673706,33939.0
3,4,4,PDFT1,1000,1.4562475681304932,21239.0
3,4,4,PDFT2,1000,2.780705690383911,20946.0
3,4,4,N21,1000,6.13232946395874,35423.0
3,4,4,12N,1000,6.162282943725586,40752.0
4,4,4,solver,-1,2.474419355392456,20946.0
4,4,4,random,1000,1.5010607242584229,32826.0
4,4,4,PDFT1,1000,1.6118783950805664,20946.0
4,4,4,PDFT2,1000,2.8013291358947754,20946.0
4,4,4,N21,1000,6.248571872711182,35423.0
4,4,4,12N,1000,6.7538673877716064,37066.0
5,4,4,solver,-1,2.474419355392456,20946.0
5,4,4,random,1000,1.4684646129608154,34550.0
5,4,4,PDFT1,1000,1.4856014251708984,20946.0
5,4,4,PDFT2,1000,2.843048334121704,20946.0
5,4,4,N21,1000,6.264589786529541,35423.0
5,4,4,12N,1000,6.439761400222778,24182.0
6,4,4,solver,-1,2.474419355392456,20946.0
6,4,4,random,1000,1.4720985889434814,29433.0
6,4,4,PDFT1,1000,1.5478684902191162,21239.0
6,4,4,PDFT2,1000,2.833644390106201,20946.0
6,4,4,N21,1000,6.358720779418945,35423.0
6,4,4,12N,1000,7.025381565093994,32318.0
7,4,4,solver,-1,2.474419355392456,20946.0
7,4,4,random,1000,1.489245891571045,25182.0
7,4,4,PDFT1,1000,1.5240750312805176,21239.0
7,4,4,PDFT2,1000,2.851480007171631,20946.0
7,4,4,N21,1000,6.188866376876831,35423.0
7,4,4,12N,1000,6.652514934539795,29491.0
8,4,4,solver,-1,2.474419355392456,20946.0
8,4,4,random,1000,1.5252704620361328,29876.0
8,4,4,PDFT1,1000,1.4822132587432861,20946.0
8,4,4,PDFT2,1000,2.798393964767456,20946.0
8,4,4,N21,1000,6.084401369094849,35423.0
8,4,4,12N,1000,6.034547805786133,29292.0
9,4,4,solver,-1,2.474419355392456,20946.0
9,4,4,random,1000,1.5272722244262695,27948.0
9,4,4,PDFT1,1000,1.5200872421264648,22330.0
9,4,4,PDFT2,1000,2.850590229034424,20946.0
9,4,4,N21,1000,6.169356346130371,35423.0
9,4,4,12N,1000,6.48002290725708,28674.0
0,4,4,solver,-1,2.474419355392456,20946.0
0,4,4,random,5000,7.360113143920898,29876.0
0,4,4,PDFT1,5000,7.450877666473389,20946.0
0,4,4,PDFT2,5000,14.81165099143982,20946.0
0,4,4,N21,5000,30.64449143409729,35423.0
0,4,4,12N,5000,33.642498254776,41058.0
1,4,4,solver,-1,2.474419355392456,20946.0
1,4,4,random,5000,7.174814224243164,30207.0
1,4,4,PDFT1,5000,7.566336393356323,20946.0
1,4,4,PDFT2,5000,14.215224504470825,20946.0
1,4,4,N21,5000,30.69048237800598,35423.0
1,4,4,12N,5000,31.269505500793457,37478.0
2,4,4,solver,-1,2.474419355392456,20946.0
2,4,4,random,5000,7.244509220123291,25971.0
2,4,4,PDFT1,5000,7.635356426239014,20946.0
2,4,4,PDFT2,5000,14.536546230316162,20946.0
2,4,4,N21,5000,32.92266392707825,35423.0
2,4,4,12N,5000,31.033296585083008,36230.0
3,4,4,solver,-1,2.474419355392456,20946.0
3,4,4,random,5000,7.255760908126831,25056.0
3,4,4,PDFT1,5000,7.693837642669678,20946.0
3,4,4,PDFT2,5000,15.319982528686523,20946.0
3,4,4,N21,5000,30.86263418197632,35423.0
3,4,4,12N,5000,33.65910816192627,30105.0
4,4,4,solver,-1,2.474419355392456,20946.0
4,4,4,random,5000,7.250369310379028,23236.0
4,4,4,PDFT1,5000,7.429017782211304,20946.0
4,4,4,PDFT2,5000,14.00081992149353,20946.0
4,4,4,N21,5000,30.97628378868103,35423.0
4,4,4,12N,5000,29.22122097015381,35131.0
5,4,4,solver,-1,2.474419355392456,20946.0
5,4,4,random,5000,7.208563566207886,30708.0
5,4,4,PDFT1,5000,7.723160266876221,20946.0
5,4,4,PDFT2,5000,14.059654235839844,20946.0
5,4,4,N21,5000,31.261788368225098,35423.0
5,4,4,12N,5000,32.62159967422485,27064.0
6,4,4,solver,-1,2.474419355392456,20946.0
6,4,4,random,5000,7.932507753372192,28064.0
6,4,4,PDFT1,5000,7.6084442138671875,20946.0
6,4,4,PDFT2,5000,14.09616231918335,20946.0
6,4,4,N21,5000,30.824388027191162,35423.0
6,4,4,12N,5000,30.550732612609863,27998.0
7,4,4,solver,-1,2.474419355392456,20946.0
7,4,4,random,5000,7.321470260620117,20946.0
7,4,4,PDFT1,5000,7.434768199920654,20946.0
7,4,4,PDFT2,5000,14.008426904678345,20946.0
7,4,4,N21,5000,31.155545234680176,35423.0
7,4,4,12N,5000,30.997880220413208,31032.0
8,4,4,solver,-1,2.474419355392456,20946.0
8,4,4,random,5000,7.938910722732544,25056.0
8,4,4,PDFT1,5000,7.8436667919158936,20946.0
8,4,4,PDFT2,5000,14.682427644729614,20946.0
8,4,4,N21,5000,32.42462372779846,35423.0
8,4,4,12N,5000,30.326483488082886,27639.0
9,4,4,solver,-1,2.474419355392456,20946.0
9,4,4,random,5000,7.442401647567749,27948.0
9,4,4,PDFT1,5000,7.563404321670532,20946.0
9,4,4,PDFT2,5000,13.736350536346436,20946.0
9,4,4,N21,5000,31.035856008529663,35423.0
9,4,4,12N,5000,34.46575474739075,36043.0
0,4,4,solver,-1,2.474419355392456,20946.0
0,4,4,random,10000,14.913755416870117,26566.0
0,4,4,PDFT1,10000,15.51024317741394,20946.0
0,4,4,PDFT2,10000,29.420377254486084,20946.0
0,4,4,N21,10000,63.11004972457886,35423.0
0,4,4,12N,10000,65.02043080329895,41244.0
1,4,4,solver,-1,2.474419355392456,20946.0
1,4,4,random,10000,15.037139892578125,28540.0
1,4,4,PDFT1,10000,15.259340763092041,20946.0
1,4,4,PDFT2,10000,29.414833545684814,20946.0
1,4,4,N21,10000,65.48015570640564,35423.0
1,4,4,12N,10000,64.62726354598999,27791.0
2,4,4,solver,-1,2.474419355392456,20946.0
2,4,4,random,10000,14.494619131088257,25971.0
2,4,4,PDFT1,10000,16.223307609558105,20946.0
2,4,4,PDFT2,10000,28.043352127075195,20946.0
2,4,4,N21,10000,60.73637080192566,35423.0
2,4,4,12N,10000,67.37835192680359,35547.0
3,4,4,solver,-1,2.474419355392456,20946.0
3,4,4,random,10000,14.251507043838501,25056.0
3,4,4,PDFT1,10000,14.63276743888855,20946.0
3,4,4,PDFT2,10000,27.438189268112183,20946.0
3,4,4,N21,10000,60.87233352661133,35423.0
3,4,4,12N,10000,67.95224523544312,33150.0
4,4,4,solver,-1,2.474419355392456,20946.0
4,4,4,random,10000,14.722341537475586,23236.0
4,4,4,PDFT1,10000,15.018292427062988,20946.0
4,4,4,PDFT2,10000,28.141018867492676,20946.0
4,4,4,N21,10000,63.551143407821655,35423.0
4,4,4,12N,10000,62.15551829338074,30337.0
5,4,4,solver,-1,2.474419355392456,20946.0
5,4,4,random,10000,14.78839898109436,25475.0
5,4,4,PDFT1,10000,14.992229223251343,20946.0
5,4,4,PDFT2,10000,28.522237062454224,20946.0
5,4,4,N21,10000,63.15801239013672,35423.0
5,4,4,12N,10000,63.276373863220215,37098.0
6,4,4,solver,-1,2.474419355392456,20946.0
6,4,4,random,10000,15.071204662322998,28064.0
6,4,4,PDFT1,10000,15.52816653251648,20946.0
6,4,4,PDFT2,10000,28.981435537338257,20946.0
6,4,4,N21,10000,61.23058843612671,35423.0
6,4,4,12N,10000,67.8356921672821,27791.0
7,4,4,solver,-1,2.474419355392456,20946.0
7,4,4,random,10000,14.2685706615448,20946.0
7,4,4,PDFT1,10000,14.860776424407959,20946.0
7,4,4,PDFT2,10000,29.676100254058838,20946.0
7,4,4,N21,10000,65.5750744342804,35423.0
7,4,4,12N,10000,66.35919165611267,31869.0
8,4,4,solver,-1,2.474419355392456,20946.0
8,4,4,random,10000,14.31081485748291,25056.0
8,4,4,PDFT1,10000,14.865835428237915,20946.0
8,4,4,PDFT2,10000,28.52349591255188,20946.0
8,4,4,N21,10000,61.662338972091675,35423.0
8,4,4,12N,10000,66.69874691963196,27998.0
9,4,4,solver,-1,2.474419355392456,20946.0
9,4,4,random,10000,14.669102191925049,27472.0
9,4,4,PDFT1,10000,14.796865224838257,20946.0
9,4,4,PDFT2,10000,28.17621159553528,20946.0
9,4,4,N21,10000,64.76960062980652,35423.0
9,4,4,12N,10000,74.21079182624817,28579.0
0,4,4,solver,-1,2.474419355392456,20946.0
0,4,4,random,50000,83.11458611488342,25675.0
0,4,4,PDFT1,50000,80.38382291793823,20946.0
0,4,4,PDFT2,50000,144.90473198890686,20946.0
0,4,4,N21,50000,320.3111162185669,35423.0
0,4,4,12N,50000,326.13781237602234,44102.0
