seed,rows,columns,method,iter,time,of
0,8,6,12N,1000,55.581220626831055,90996.0
0,8,7,solver,-1,230.15249371528625,60274.0
0,8,7,random,1000,11.225765943527222,114615.0
0,8,7,PDFT1,1000,16.521134853363037,84996.0
0,8,7,PDFT2,1000,14.134434223175049,69484.0
0,8,7,N21,1000,86.58894443511963,111061.0
0,8,7,12N,1000,72.96329092979431,110455.0
0,8,8,solver,-1,81.29167532920837,63722.0
0,8,8,random,1000,12.984757661819458,147548.0
0,8,8,PDFT1,1000,17.870593309402466,94634.0
0,8,8,PDFT2,1000,15.85481882095337,92555.0
0,8,8,N21,1000,120.30813694000244,130742.0
0,8,8,12N,1000,101.36128664016724,128060.0
0,8,9,solver,-1,157.3771312236786,79366.0
0,8,9,random,1000,15.145374536514282,173257.0
0,8,9,PDFT1,1000,15.860172271728516,133806.0
0,8,9,PDFT2,1000,12.033024787902832,381937.0
0,8,9,N21,1000,135.26888394355774,180664.0
0,8,9,12N,1000,97.96343302726746,169537.0
0,9,3,solver,-1,1.9128913879394531,37317.0
0,9,3,random,1000,2.9487833976745605,65936.0
0,9,3,PDFT1,1000,4.735450267791748,42516.0
0,9,3,PDFT2,1000,6.126785039901733,39192.0
0,9,3,N21,1000,18.00156593322754,76234.0
0,9,3,12N,1000,19.5295352935791,49443.0
0,9,4,solver,-1,33.4599986076355,48103.0
0,9,4,random,1000,6.014733791351318,80340.0
0,9,4,PDFT1,1000,8.938123941421509,61280.0
0,9,4,PDFT2,1000,8.652718544006348,54453.0
0,9,4,N21,1000,33.96855664253235,83995.0
0,9,4,12N,1000,34.38692760467529,73544.0
0,9,5,solver,-1,16.730050086975098,47760.0
0,9,5,random,1000,6.916574478149414,105707.0
0,9,5,PDFT1,1000,9.82215666770935,60822.0
0,9,5,PDFT2,1000,10.033929347991943,51411.0
0,9,5,N21,1000,53.15086841583252,95216.0
0,9,5,12N,1000,49.14489006996155,86194.0
0,9,6,solver,-1,53.13341999053955,58264.0
0,9,6,random,1000,9.17180848121643,124968.0
0,9,6,PDFT1,1000,12.181113004684448,77840.0
0,9,6,PDFT2,1000,11.259011507034302,66978.0
0,9,6,N21,1000,69.47086596488953,107117.0
0,9,6,12N,1000,58.07432436943054,109569.0
0,9,7,solver,-1,112.43423247337341,64809.0
0,9,7,random,1000,11.998456239700317,154617.0
0,9,7,PDFT1,1000,16.899362802505493,98846.0
0,9,7,PDFT2,1000,13.033425331115723,76574.0
0,9,7,N21,1000,102.07317090034485,138623.0
0,9,7,12N,1000,73.05064392089844,141102.0
0,9,8,solver,-1,144.7568609714508,78900.0
0,9,8,random,1000,12.65521788597107,182274.0
0,9,8,PDFT1,1000,16.939417123794556,128110.0
0,9,8,PDFT2,1000,12.276087045669556,381937.0
0,9,8,N21,1000,130.1380546092987,169874.0
0,9,8,12N,1000,94.62316823005676,160922.0
0,9,9,solver,-1,364.2279546260834,93685.0
0,9,9,random,1000,16.11847424507141,223597.0
0,9,9,PDFT1,1000,15.4526846408844,137320.0
0,9,9,PDFT2,1000,12.082921981811523,450516.0
0,9,9,N21,1000,155.21099948883057,203211.0
0,9,9,12N,1000,114.21123909950256,210493.0
1,3,3,solver,-1,0.037935495376586914,4571.0
1,3,3,random,1000,0.614006757736206,6402.0
1,3,3,PDFT1,1000,0.5520467758178711,4571.0
1,3,3,PDFT2,1000,0.6617875099182129,4571.0
1,3,3,N21,1000,2.833538055419922,9668.0
1,3,3,12N,1000,2.535224676132202,4571.0
1,3,4,solver,-1,0.06396222114562988,6762.0
1,3,4,random,1000,0.9794812202453613,13615.0
1,3,4,PDFT1,1000,1.0021004676818848,6762.0
1,3,4,PDFT2,1000,1.2560224533081055,6762.0
1,3,4,N21,1000,4.650221347808838,18910.0
1,3,4,12N,1000,4.339411497116089,17172.0
1,3,5,solver,-1,0.04790544509887695,6002.0
1,3,5,random,1000,1.144519329071045,23281.0
1,3,5,PDFT1,1000,1.275099515914917,6002.0
1,3,5,PDFT2,1000,1.794799566268921,6002.0
1,3,5,N21,1000,7.3645875453948975,19064.0
1,3,5,12N,1000,6.726047039031982,31854.0
1,3,6,solver,-1,0.05688118934631348,10030.0
1,3,6,random,1000,1.47137451171875,30143.0
1,3,6,PDFT1,1000,1.7215301990509033,11302.0
1,3,6,PDFT2,1000,1.7977921962738037,10030.0
1,3,6,N21,1000,10.490312576293945,28995.0
1,3,6,12N,1000,10.499810934066772,21641.0
1,3,7,solver,-1,0.10180187225341797,18089.0
1,3,7,random,1000,1.6767547130584717,40791.0
1,3,7,PDFT1,1000,2.0254387855529785,20841.0
1,3,7,PDFT2,1000,3.0805726051330566,18089.0
1,3,7,N21,1000,13.901499032974243,46912.0
1,3,7,12N,1000,11.907191753387451,51163.0
1,3,8,solver,-1,0.6237914562225342,19217.0
1,3,8,random,1000,2.176286220550537,46595.0
1,3,8,PDFT1,1000,2.424014091491699,23004.0
1,3,8,PDFT2,1000,3.567641496658325,20453.0
1,3,8,N21,1000,17.70704746246338,39717.0
1,3,8,12N,1000,14.254011631011963,41440.0
1,3,9,solver,-1,0.15259218215942383,17150.0
1,3,9,random,1000,2.508643388748169,54030.0
1,3,9,PDFT1,1000,3.132967472076416,20380.0
1,3,9,PDFT2,1000,4.357275485992432,18117.0
1,3,9,N21,1000,21.953758239746094,36641.0
1,3,9,12N,1000,19.398102283477783,59394.0
1,4,3,solver,-1,0.06980466842651367,8196.0
1,4,3,random,1000,0.9400897026062012,10775.0
1,4,3,PDFT1,1000,1.0478541851043701,8196.0
1,4,3,PDFT2,1000,1.565525770187378,8196.0
1,4,3,N21,1000,4.588695526123047,21506.0
1,4,3,12N,1000,4.406887054443359,15346.0
1,4,4,solver,-1,0.08684301376342773,6292.0
1,4,4,random,1000,1.416126012802124,24243.0
1,4,4,PDFT1,1000,1.3536243438720703,6292.0
1,4,4,PDFT2,1000,1.5209941864013672,6292.0
1,4,4,N21,1000,7.826307773590088,32317.0
1,4,4,12N,1000,8.315790176391602,20619.0
1,4,5,solver,-1,0.08877110481262207,14883.0
1,4,5,random,1000,1.7399981021881104,29748.0
1,4,5,PDFT1,1000,1.9555904865264893,17331.0
1,4,5,PDFT2,1000,3.369624137878418,15980.0
1,4,5,N21,1000,12.104491949081421,42424.0
1,4,5,12N,1000,11.75967288017273,28086.0
1,4,6,solver,-1,0.3546755313873291,15807.0
1,4,6,random,1000,2.11806058883667,42231.0
1,4,6,PDFT1,1000,1.988170862197876,25596.0
1,4,6,PDFT2,1000,3.7804365158081055,15807.0
1,4,6,N21,1000,15.781062841415405,53115.0
1,4,6,12N,1000,17.367664098739624,34546.0
1,4,7,solver,-1,0.14759302139282227,17429.0
1,4,7,random,1000,2.735661029815674,54396.0
1,4,7,PDFT1,1000,3.280975818634033,17745.0
1,4,7,PDFT2,1000,4.025695562362671,17429.0
1,4,7,N21,1000,20.734359741210938,63994.0
1,4,7,12N,1000,23.151031494140625,39420.0
1,4,8,solver,-1,0.1825704574584961,24171.0
1,4,8,random,1000,3.181033134460449,62322.0
1,4,8,PDFT1,1000,3.9217190742492676,30925.0
1,4,8,PDFT2,1000,5.2769386768341064,24171.0
1,4,8,N21,1000,26.307040452957153,75140.0
1,4,8,12N,1000,24.32278037071228,59455.0
1,4,9,solver,-1,0.37104177474975586,30705.0
1,4,9,random,1000,3.8088502883911133,71419.0
1,4,9,PDFT1,1000,4.532231092453003,43546.0
1,4,9,PDFT2,1000,5.233479261398315,32590.0
1,4,9,N21,1000,33.224173069000244,78236.0
1,4,9,12N,1000,33.09126567840576,66646.0
1,5,3,solver,-1,0.09278368949890137,5103.0
1,5,3,random,1000,1.1309938430786133,24643.0
1,5,3,PDFT1,1000,1.1940901279449463,5103.0
1,5,3,PDFT2,1000,1.4298593997955322,5103.0
1,5,3,N21,1000,6.129294157028198,22817.0
1,5,3,12N,1000,6.222805738449097,8924.0
1,5,4,solver,-1,0.06772661209106445,17421.0
1,5,4,random,1000,1.7900421619415283,31877.0
1,5,4,PDFT1,1000,2.2779388427734375,18954.0
1,5,4,PDFT2,1000,3.15083384513855,18954.0
1,5,4,N21,1000,11.257471799850464,27997.0
1,5,4,12N,1000,10.93737268447876,31983.0
1,5,5,solver,-1,0.15159320831298828,20812.0
1,5,5,random,1000,2.508390426635742,49544.0
1,5,5,PDFT1,1000,2.529315710067749,23075.0
1,5,5,PDFT2,1000,4.435661315917969,20812.0
1,5,5,N21,1000,17.7692232131958,60267.0
1,5,5,12N,1000,17.278794050216675,49299.0
1,5,6,solver,-1,0.7956657409667969,23826.0
1,5,6,random,1000,2.9089033603668213,68939.0
1,5,6,PDFT1,1000,3.6119015216827393,26237.0
1,5,6,PDFT2,1000,5.876294374465942,23826.0
1,5,6,N21,1000,24.515621185302734,57634.0
1,5,6,12N,1000,21.623971462249756,60200.0
1,5,7,solver,-1,1.4427971839904785,30779.0
1,5,7,random,1000,3.745394229888916,74672.0
1,5,7,PDFT1,1000,5.111328363418579,35072.0
1,5,7,PDFT2,1000,5.050607442855835,32544.0
1,5,7,N21,1000,32.964927196502686,73831.0
1,5,7,12N,1000,28.213037252426147,62123.0
1,5,8,solver,-1,2.752633571624756,39125.0
1,5,8,random,1000,4.604901552200317,82969.0
1,5,8,PDFT1,1000,6.373978853225708,51707.0
1,5,8,PDFT2,1000,6.054626226425171,46289.0
1,5,8,N21,1000,44.146947622299194,81978.0
1,5,8,12N,1000,33.73011016845703,76486.0
1,5,9,solver,-1,11.348181247711182,44592.0
1,5,9,random,1000,5.4431352615356445,104485.0
1,5,9,PDFT1,1000,8.548487186431885,59071.0
1,5,9,PDFT2,1000,8.267949342727661,49103.0
1,5,9,N21,1000,60.9086811542511,82973.0
1,5,9,12N,1000,43.563684701919556,96873.0
1,6,3,solver,-1,0.12344598770141602,11218.0
1,6,3,random,1000,1.4101331233978271,28602.0
1,6,3,PDFT1,1000,1.6583237648010254,14058.0
1,6,3,PDFT2,1000,2.1501519680023193,11218.0
1,6,3,N21,1000,8.012002229690552,41003.0
1,6,3,12N,1000,8.976415872573853,16859.0
1,6,4,solver,-1,0.15394091606140137,22729.0
1,6,4,random,1000,2.1619632244110107,47760.0
1,6,4,PDFT1,1000,2.651308059692383,28849.0
1,6,4,PDFT2,1000,3.816507577896118,22729.0
1,6,4,N21,1000,14.078959226608276,56048.0
1,6,4,12N,1000,15.901780128479004,35037.0
1,6,5,solver,-1,0.23273229598999023,23121.0
1,6,5,random,1000,3.027951240539551,68939.0
1,6,5,PDFT1,1000,3.9367833137512207,27255.0
1,6,5,PDFT2,1000,5.620070219039917,23121.0
1,6,5,N21,1000,22.30804133415222,66605.0
1,6,5,12N,1000,22.58598017692566,51187.0
1,6,6,solver,-1,2.005120038986206,28720.0
1,6,6,random,1000,4.378295421600342,67955.0
1,6,6,PDFT1,1000,5.5855653285980225,41384.0
1,6,6,PDFT2,1000,5.5903027057647705,30584.0
1,6,6,N21,1000,33.151718616485596,77190.0
1,6,6,12N,1000,31.23012948036194,54731.0
1,6,7,solver,-1,2.953813314437866,39028.0
1,6,7,random,1000,4.874609708786011,93741.0
1,6,7,PDFT1,1000,6.269157648086548,52818.0
1,6,7,PDFT2,1000,8.331229448318481,42825.0
1,6,7,N21,1000,45.93755578994751,94428.0
1,6,7,12N,1000,40.76043486595154,74565.0
1,6,8,solver,-1,8.689061880111694,43607.0
1,6,8,random,1000,6.35071873664856,106194.0
1,6,8,PDFT1,1000,8.902476787567139,59713.0
1,6,8,PDFT2,1000,9.589114665985107,47597.0
1,6,8,N21,1000,60.045937061309814,109696.0
1,6,8,12N,1000,49.75142812728882,84197.0
1,6,9,solver,-1,10.185514211654663,55522.0
1,6,9,random,1000,8.051998376846313,143697.0
1,6,9,PDFT1,1000,12.507522583007812,85490.0
1,6,9,PDFT2,1000,8.987388849258423,70919.0
1,6,9,N21,1000,75.5333502292633,133446.0
1,6,9,12N,1000,66.14524269104004,115100.0
1,7,3,solver,-1,0.11565423011779785,12456.0
1,7,3,random,1000,1.6881628036499023,38681.0
1,7,3,PDFT1,1000,2.1878905296325684,16334.0
1,7,3,PDFT2,1000,3.285614013671875,12456.0
1,7,3,N21,1000,11.077487230300903,41652.0
1,7,3,12N,1000,11.558713674545288,20050.0
1,7,4,solver,-1,0.21404695510864258,20775.0
1,7,4,random,1000,2.8635175228118896,54396.0
1,7,4,PDFT1,1000,3.1092209815979004,32486.0
1,7,4,PDFT2,1000,5.1286704540252686,20775.0
1,7,4,N21,1000,19.838526725769043,73813.0
1,7,4,12N,1000,21.37468981742859,43063.0
1,7,5,solver,-1,0.2403557300567627,27145.0
1,7,5,random,1000,3.9645204544067383,67565.0
1,7,5,PDFT1,1000,5.7464377880096436,36542.0
1,7,5,PDFT2,1000,6.0613367557525635,27145.0
1,7,5,N21,1000,32.09445858001709,75855.0
1,7,5,12N,1000,28.77000093460083,58912.0
1,7,6,solver,-1,8.437822818756104,42852.0
1,7,6,random,1000,5.306833505630493,93741.0
1,7,6,PDFT1,1000,7.531999588012695,58621.0
1,7,6,PDFT2,1000,5.72248387336731,54682.0
1,7,6,N21,1000,45.924216747283936,81299.0
1,7,6,12N,1000,43.31913137435913,70684.0
1,7,7,solver,-1,3.5836682319641113,45071.0
1,7,7,random,1000,6.353541851043701,116924.0
1,7,7,PDFT1,1000,9.632566928863525,64487.0
1,7,7,PDFT2,1000,9.846193552017212,50691.0
1,7,7,N21,1000,64.5992648601532,93391.0
1,7,7,12N,1000,53.60194420814514,100102.0
1,7,8,solver,-1,12.71411919593811,64920.0
1,7,8,random,1000,8.257805109024048,133977.0
1,7,8,PDFT1,1000,13.30661129951477,77875.0
1,7,8,PDFT2,1000,7.924204349517822,91952.0
1,7,8,N21,1000,80.94333815574646,148033.0
1,7,8,12N,1000,63.321714878082275,117502.0
1,7,9,solver,-1,12.345000267028809,68520.0
1,7,9,random,1000,10.40722942352295,160306.0
1,7,9,PDFT1,1000,14.200979948043823,102717.0
1,7,9,PDFT2,1000,8.01737380027771,100572.0
1,7,9,N21,1000,95.83287811279297,185082.0
1,7,9,12N,1000,84.43080711364746,125151.0
1,8,3,solver,-1,0.2830510139465332,21566.0
1,8,3,random,1000,2.1954197883605957,45289.0
1,8,3,PDFT1,1000,2.551461696624756,27799.0
1,8,3,PDFT2,1000,4.212998867034912,22674.0
1,8,3,N21,1000,13.145366430282593,51485.0
1,8,3,12N,1000,15.727713584899902,38309.0
1,8,4,solver,-1,0.5457420349121094,20276.0
1,8,4,random,1000,3.146925687789917,63992.0
1,8,4,PDFT1,1000,3.915142059326172,27687.0
1,8,4,PDFT2,1000,5.681025505065918,20276.0
1,8,4,N21,1000,23.35818386077881,64337.0
1,8,4,12N,1000,27.52997636795044,46159.0
1,8,5,solver,-1,0.9054656028747559,37552.0
1,8,5,random,1000,4.98928689956665,82842.0
1,8,5,PDFT1,1000,6.0000457763671875,45899.0
1,8,5,PDFT2,1000,4.998914480209351,43318.0
1,8,5,N21,1000,38.857887268066406,95727.0
1,8,5,12N,1000,39.54128956794739,63545.0
1,8,6,solver,-1,8.31826376914978,49234.0
1,8,6,random,1000,6.422013998031616,107954.0
1,8,6,PDFT1,1000,10.12580943107605,64221.0
1,8,6,PDFT2,1000,9.575841665267944,51278.0
1,8,6,N21,1000,56.20928907394409,104903.0
1,8,6,12N,1000,52.404388427734375,96387.0
1,8,7,solver,-1,17.2730655670166,63923.0
1,8,7,random,1000,8.336577653884888,133909.0
1,8,7,PDFT1,1000,13.277798414230347,88463.0
1,8,7,PDFT2,1000,10.106318950653076,81877.0
1,8,7,N21,1000,79.29782295227051,131441.0
1,8,7,12N,1000,67.52655363082886,114874.0
1,8,8,solver,-1,16.184601545333862,69350.0
