0,9,9,solver,0,1671.3872056007385,64000.00000199999
1,9,9,solver,0,1663.066192150116,64000.00000199999
2,9,9,solver,0,1663.7552416324615,64000.00000199999
3,9,9,solver,0,1633.3112785816193,64000.00000199999
4,9,9,solver,0,1560.8354444503784,64000.00000199999
5,9,9,solver,0,1515.658640384674,64000.00000199999
6,9,9,solver,0,1519.8577346801758,64000.00000199999
7,9,9,solver,0,1521.1621131896973,64000.00000199999
8,9,9,solver,0,1515.9568600654602,64000.00000199999
9,9,9,solver,0,1506.191597700119,64000.00000199999
0,9,9,solver,1,1522.5784566402435,64000.00000199999
1,9,9,solver,1,1511.3543808460236,64000.00000199999
2,9,9,solver,1,1516.9429724216461,64000.00000199999
3,9,9,solver,1,1520.6611642837524,64000.00000199999
4,9,9,solver,1,1518.6513907909393,64000.00000199999
5,9,9,solver,1,1493.5782408714294,64000.00000199999
6,9,9,solver,1,1490.9727499485016,64000.00000199999
7,9,9,solver,1,1471.4954907894135,64000.00000199999
8,9,9,solver,1,1010.2193176746368,64000.00000199999
9,9,9,solver,1,969.6870930194855,64000.00000199999
0,9,9,solver,2,970.4236373901367,64000.00000199999
1,9,9,solver,2,968.9855279922485,64000.00000199999
2,9,9,solver,2,969.6880927085876,64000.00000199999
3,9,9,solver,2,969.9179468154907,64000.00000199999
4,9,9,solver,2,973.2458930015564,64000.00000199999
5,9,9,solver,2,968.812629699707,64000.00000199999
6,9,9,solver,2,973.0640037059784,64000.00000199999
7,9,9,solver,2,978.8334419727325,64000.00000199999
8,9,9,solver,2,984.7048161029816,64000.00000199999
9,9,9,solver,2,981.5057892799377,64000.00000199999
0,9,9,solver,3,989.4968574047089,64000.00000199999
1,9,9,solver,3,1014.402961730957,64000.00000199999
2,9,9,solver,3,1018.3804149627686,64000.00000199999
3,9,9,solver,3,1018.7468419075012,64000.00000199999
4,9,9,solver,3,1023.6325583457947,64000.00000199999
5,9,9,solver,3,1020.7617092132568,64000.00000199999
6,9,9,solver,3,1021.8959918022156,64000.00000199999
7,9,9,solver,3,1072.089872598648,64000.00000199999
8,9,9,solver,3,1087.4779093265533,64000.00000199999
9,9,9,solver,3,1114.5269522666931,64000.00000199999
0,9,9,solver,4,1140.5153596401215,64000.00000199999
1,9,9,solver,4,1295.1401579380035,64000.00000199999
2,9,9,solver,4,1322.843814611435,64000.00000199999
3,9,9,solver,4,1320.050930738449,64000.00000199999
4,9,9,solver,4,1318.2114567756653,64000.00000199999
5,9,9,solver,4,1258.6589307785034,64000.00000199999
6,9,9,solver,4,1222.6652157306671,64000.00000199999
7,9,9,solver,4,1239.272341966629,64000.00000199999
8,9,9,solver,4,1268.5306448936462,64000.00000199999
