0,5,5,solver,0,14.645171880722046,25000.0
1,5,5,solver,0,14.601016998291016,25000.0
2,5,5,solver,0,15.45271635055542,25000.0
3,5,5,solver,0,15.667649745941162,25000.0
4,5,5,solver,0,14.623525142669678,25000.0
5,5,5,solver,0,17.82138729095459,25000.0
6,5,5,solver,0,16.018020629882812,25000.0
7,5,5,solver,0,14.368242263793945,25000.0
8,5,5,solver,0,14.322030782699585,25000.0
9,5,5,solver,0,14.055053234100342,25000.0
0,5,5,solver,1,14.204971075057983,25000.0
1,5,5,solver,1,16.15747833251953,25000.0
2,5,5,solver,1,14.637838125228882,25000.0
3,5,5,solver,1,15.247838497161865,25000.0
4,5,5,solver,1,15.530365943908691,25000.0
5,5,5,solver,1,14.841005325317383,25000.0
6,5,5,solver,1,14.202313423156738,25000.0
7,5,5,solver,1,13.229750871658325,25000.0
8,5,5,solver,1,14.659459590911865,25000.0
9,5,5,solver,1,17.006148099899292,25000.0
0,5,5,solver,2,19.226181507110596,25000.0
1,5,5,solver,2,18.872616052627563,25000.0
2,5,5,solver,2,16.187431573867798,25000.0
3,5,5,solver,2,14.520215511322021,25000.0
4,5,5,solver,2,14.561317443847656,25000.0
5,5,5,solver,2,14.874209880828857,25000.0
6,5,5,solver,2,15.01745080947876,25000.0
7,5,5,solver,2,14.190205335617065,25000.0
8,5,5,solver,2,14.780526161193848,25000.0
9,5,5,solver,2,14.389928340911865,25000.0
0,5,5,solver,3,14.659303188323975,25000.0
1,5,5,solver,3,15.437201261520386,25000.0
2,5,5,solver,3,15.344128370285034,25000.0
3,5,5,solver,3,15.154614925384521,25000.0
4,5,5,solver,3,13.36720609664917,25000.0
5,5,5,solver,3,15.866928815841675,25000.0
6,5,5,solver,3,14.77136516571045,25000.0
7,5,5,solver,3,16.55888032913208,25000.0
8,5,5,solver,3,14.977606773376465,25000.0
9,5,5,solver,3,14.993831396102905,25000.0
0,5,5,solver,4,14.321438789367676,25000.0
1,5,5,solver,4,14.755712032318115,25000.0
2,5,5,solver,4,14.952078342437744,25000.0
3,5,5,solver,4,18.00460457801819,25000.0
4,5,5,solver,4,20.575493335723877,25000.0
5,5,5,solver,4,19.184516191482544,25000.0
6,5,5,solver,4,16.082908868789673,25000.0
7,5,5,solver,4,15.141162395477295,25000.0
8,5,5,solver,4,15.110778331756592,25000.0
9,5,5,solver,4,14.855977058410645,25000.0
0,5,5,solver,5,15.135661840438843,25000.0
1,5,5,solver,5,15.468941926956177,25000.0
2,5,5,solver,5,14.005975723266602,25000.0
3,5,5,solver,5,15.03417444229126,25000.0
4,5,5,solver,5,16.58993434906006,25000.0
5,5,5,solver,5,15.048230409622192,25000.0
6,5,5,solver,5,14.071097135543823,25000.0
7,5,5,solver,5,13.85155701637268,25000.0
8,5,5,solver,5,14.43114972114563,25000.0
9,5,5,solver,5,13.650562286376953,25000.0
0,5,5,solver,6,14.66946291923523,25000.0
1,5,5,solver,6,14.78531265258789,25000.0
2,5,5,solver,6,14.326649188995361,25000.0
3,5,5,solver,6,15.19157886505127,25000.0
4,5,5,solver,6,15.188966751098633,25000.0
5,5,5,solver,6,13.773114204406738,25000.0
6,5,5,solver,6,14.535058975219727,25000.0
7,5,5,solver,6,17.3293240070343,25000.0
8,5,5,solver,6,18.743468761444092,25000.0
9,5,5,solver,6,18.591110467910767,25000.0
0,5,5,solver,7,18.352184772491455,25000.0
1,5,5,solver,7,16.23899745941162,25000.0
2,5,5,solver,7,15.946245670318604,25000.0
3,5,5,solver,7,16.9400634765625,25000.0
4,5,5,solver,7,16.00990891456604,25000.0
5,5,5,solver,7,15.82797646522522,25000.0
6,5,5,solver,7,14.670446872711182,25000.0
7,5,5,solver,7,14.048593997955322,25000.0
8,5,5,solver,7,15.18427562713623,25000.0
9,5,5,solver,7,15.515098333358765,25000.0
0,5,5,solver,8,14.734110355377197,25000.0
1,5,5,solver,8,14.914814472198486,25000.0
2,5,5,solver,8,15.213874816894531,25000.0
3,5,5,solver,8,15.750271558761597,25000.0
4,5,5,solver,8,14.486825942993164,25000.0
5,5,5,solver,8,15.136043310165405,25000.0
6,5,5,solver,8,14.174356698989868,25000.0
7,5,5,solver,8,16.087026119232178,25000.0
8,5,5,solver,8,16.702627897262573,25000.0
9,5,5,solver,8,16.137293577194214,25000.0
0,5,5,solver,9,15.13477897644043,25000.0
1,5,5,solver,9,15.420033693313599,25000.0
2,5,5,solver,9,19.13158345222473,25000.0
3,5,5,solver,9,19.267727851867676,25000.0
4,5,5,solver,9,17.518712282180786,25000.0
5,5,5,solver,9,17.890966415405273,25000.0
6,5,5,solver,9,16.43699026107788,25000.0
7,5,5,solver,9,15.813052654266357,25000.0
8,5,5,solver,9,15.47854232788086,25000.0
9,5,5,solver,9,17.345378160476685,25000.0
0,5,5,solver,10,15.643193483352661,25000.0
1,5,5,solver,10,15.298678159713745,25000.0
2,5,5,solver,10,15.70716667175293,25000.0
3,5,5,solver,10,15.420369386672974,25000.0
4,5,5,solver,10,15.357094526290894,25000.0
5,5,5,solver,10,14.7543363571167,25000.0
6,5,5,solver,10,14.949734926223755,25000.0
7,5,5,solver,10,14.873995542526245,25000.0
8,5,5,solver,10,15.268516778945923,25000.0
9,5,5,solver,10,14.501169443130493,25000.0
0,5,5,solver,11,15.305040121078491,25000.0
1,5,5,solver,11,15.749211549758911,25000.0
2,5,5,solver,11,15.652215003967285,25000.0
3,5,5,solver,11,16.51914381980896,25000.0
4,5,5,solver,11,15.752317667007446,25000.0
5,5,5,solver,11,17.918485641479492,25000.0
6,5,5,solver,11,17.49458384513855,25000.0
7,5,5,solver,11,20.73289942741394,25000.0
8,5,5,solver,11,20.838409900665283,25000.0
9,5,5,solver,11,19.461171865463257,25000.0
0,5,5,solver,12,17.00739312171936,25000.0
1,5,5,solver,12,15.333147525787354,25000.0
2,5,5,solver,12,15.468896865844727,25000.0
3,5,5,solver,12,15.524013042449951,25000.0
4,5,5,solver,12,15.499205589294434,25000.0
5,5,5,solver,12,16.11068367958069,25000.0
6,5,5,solver,12,15.765337705612183,25000.0
7,5,5,solver,12,15.922112226486206,25000.0
8,5,5,solver,12,15.483388185501099,25000.0
9,5,5,solver,12,14.579823970794678,25000.0
0,5,5,solver,13,13.670965433120728,25000.0
1,5,5,solver,13,14.93215036392212,25000.0
2,5,5,solver,13,13.736806869506836,25000.0
3,5,5,solver,13,14.112194299697876,25000.0
4,5,5,solver,13,15.26553750038147,25000.0
5,5,5,solver,13,17.0732741355896,25000.0
6,5,5,solver,13,16.106220722198486,25000.0
7,5,5,solver,13,14.984402656555176,25000.0
8,5,5,solver,13,15.311315298080444,25000.0
9,5,5,solver,13,14.271257162094116,25000.0
0,5,5,solver,14,15.067394018173218,25000.0
1,5,5,solver,14,18.20238184928894,25000.0
2,5,5,solver,14,18.426332712173462,25000.0
3,5,5,solver,14,17.330373525619507,25000.0
4,5,5,solver,14,17.619969129562378,25000.0
5,5,5,solver,14,15.438003778457642,25000.0
6,5,5,solver,14,15.800569295883179,25000.0
7,5,5,solver,14,14.903260469436646,25000.0
8,5,5,solver,14,15.489128589630127,25000.0
9,5,5,solver,14,14.98411774635315,25000.0
0,5,5,solver,15,15.14954924583435,25000.0
1,5,5,solver,15,15.251110315322876,25000.0
2,5,5,solver,15,16.0399067401886,25000.0
3,5,5,solver,15,14.735136985778809,25000.0
4,5,5,solver,15,15.5998055934906,25000.0
5,5,5,solver,15,14.67069387435913,25000.0
6,5,5,solver,15,17.608012199401855,25000.0
7,5,5,solver,15,15.02062702178955,25000.0
8,5,5,solver,15,14.827468156814575,25000.0
9,5,5,solver,15,13.46574592590332,25000.0
0,5,5,solver,16,14.216461896896362,25000.0
1,5,5,solver,16,14.93743371963501,25000.0
2,5,5,solver,16,13.920111894607544,25000.0
3,5,5,solver,16,14.685419797897339,25000.0
4,5,5,solver,16,14.601619958877563,25000.0
5,5,5,solver,16,17.537294626235962,25000.0
6,5,5,solver,16,17.759178638458252,25000.0
7,5,5,solver,16,18.906982421875,25000.0
8,5,5,solver,16,17.7684109210968,25000.0
9,5,5,solver,16,15.59158730506897,25000.0
0,5,5,solver,17,16.323634147644043,25000.0
1,5,5,solver,17,15.694453716278076,25000.0
2,5,5,solver,17,14.599212884902954,25000.0
3,5,5,solver,17,15.02763319015503,25000.0
4,5,5,solver,17,14.52714490890503,25000.0
5,5,5,solver,17,15.296956062316895,25000.0
6,5,5,solver,17,15.151996850967407,25000.0
7,5,5,solver,17,15.023610353469849,25000.0
8,5,5,solver,17,14.696819305419922,25000.0
9,5,5,solver,17,14.796680450439453,25000.0
0,5,5,solver,18,13.705547332763672,25000.0
1,5,5,solver,18,14.13584589958191,25000.0
2,5,5,solver,18,15.142419338226318,25000.0
3,5,5,solver,18,14.545001029968262,25000.0
4,5,5,solver,18,14.758628845214844,25000.0
5,5,5,solver,18,14.467716693878174,25000.0
6,5,5,solver,18,14.537095308303833,25000.0
7,5,5,solver,18,14.190611839294434,25000.0
8,5,5,solver,18,15.320348978042603,25000.0
9,5,5,solver,18,14.453826665878296,25000.0
0,5,5,solver,19,18.340449571609497,25000.0
1,5,5,solver,19,18.50107455253601,25000.0
2,5,5,solver,19,18.02352476119995,25000.0
3,5,5,solver,19,16.875494241714478,25000.0
4,5,5,solver,19,17.487566471099854,25000.0
5,5,5,solver,19,17.10922074317932,25000.0
6,5,5,solver,19,15.226802349090576,25000.0
7,5,5,solver,19,14.732543230056763,25000.0
8,5,5,solver,19,15.779653787612915,25000.0
9,5,5,solver,19,14.116013765335083,25000.0
0,5,5,solver,20,15.607834100723267,25000.0
1,5,5,solver,20,15.51680850982666,25000.0
2,5,5,solver,20,15.410929918289185,25000.0
3,5,5,solver,20,14.353759527206421,25000.0
4,5,5,solver,20,14.153148889541626,25000.0
5,5,5,solver,20,14.019240856170654,25000.0
6,5,5,solver,20,13.921913623809814,25000.0
7,5,5,solver,20,15.35893702507019,25000.0
8,5,5,solver,20,14.975077390670776,25000.0
9,5,5,solver,20,14.601208686828613,25000.0
0,5,5,solver,21,14.099933862686157,25000.0
1,5,5,solver,21,14.382958173751831,25000.0
2,5,5,solver,21,14.66603136062622,25000.0
3,5,5,solver,21,14.808664321899414,25000.0
4,5,5,solver,21,16.11755871772766,25000.0
5,5,5,solver,21,17.563103675842285,25000.0
6,5,5,solver,21,18.486302375793457,25000.0
7,5,5,solver,21,16.98488998413086,25000.0
8,5,5,solver,21,16.235101461410522,25000.0
9,5,5,solver,21,16.05032730102539,25000.0
0,5,5,solver,22,15.813472270965576,25000.0
1,5,5,solver,22,15.376557350158691,25000.0
2,5,5,solver,22,15.125111818313599,25000.0
3,5,5,solver,22,14.380203247070312,25000.0
4,5,5,solver,22,15.275780439376831,25000.0
5,5,5,solver,22,14.582634687423706,25000.0
6,5,5,solver,22,15.432009220123291,25000.0
7,5,5,solver,22,14.712113857269287,25000.0
8,5,5,solver,22,14.37609076499939,25000.0
9,5,5,solver,22,14.587226629257202,25000.0
0,5,5,solver,23,15.032593011856079,25000.0
1,5,5,solver,23,15.699178218841553,25000.0
2,5,5,solver,23,14.639461994171143,25000.0
3,5,5,solver,23,16.992889881134033,25000.0
4,5,5,solver,23,15.497414350509644,25000.0
5,5,5,solver,23,13.73367428779602,25000.0
6,5,5,solver,23,14.750888347625732,25000.0
7,5,5,solver,23,15.032715797424316,25000.0
8,5,5,solver,23,15.407552242279053,25000.0
9,5,5,solver,23,18.468515634536743,25000.0
0,5,5,solver,24,18.690552234649658,25000.0
1,5,5,solver,24,16.93621325492859,25000.0
2,5,5,solver,24,16.681708812713623,25000.0
3,5,5,solver,24,14.85632610321045,25000.0
4,5,5,solver,24,15.3426353931427,25000.0
5,5,5,solver,24,15.401044130325317,25000.0
6,5,5,solver,24,15.673320293426514,25000.0
7,5,5,solver,24,15.654942750930786,25000.0
8,5,5,solver,24,15.291401386260986,25000.0
9,5,5,solver,24,15.663315057754517,25000.0
0,5,5,solver,25,14.635150909423828,25000.0
1,5,5,solver,25,14.973526239395142,25000.0
2,5,5,solver,25,14.441186666488647,25000.0
3,5,5,solver,25,14.169915437698364,25000.0
4,5,5,solver,25,14.162100553512573,25000.0
5,5,5,solver,25,14.563232421875,25000.0
6,5,5,solver,25,14.315724849700928,25000.0
7,5,5,solver,25,14.46278691291809,25000.0
8,5,5,solver,25,15.593945741653442,25000.0
9,5,5,solver,25,14.564675092697144,25000.0
0,5,5,solver,26,14.736040592193604,25000.0
1,5,5,solver,26,14.446854591369629,25000.0
2,5,5,solver,26,14.893863677978516,25000.0
3,5,5,solver,26,17.338775634765625,25000.0
4,5,5,solver,26,18.033424854278564,25000.0
5,5,5,solver,26,16.386876106262207,25000.0
6,5,5,solver,26,16.05409026145935,25000.0
7,5,5,solver,26,14.823049068450928,25000.0
8,5,5,solver,26,15.564743041992188,25000.0
9,5,5,solver,26,15.651965379714966,25000.0
0,5,5,solver,27,14.84020733833313,25000.0
1,5,5,solver,27,15.28639817237854,25000.0
2,5,5,solver,27,15.644665241241455,25000.0
3,5,5,solver,27,15.45207953453064,25000.0
4,5,5,solver,27,14.930511474609375,25000.0
5,5,5,solver,27,14.60261082649231,25000.0
6,5,5,solver,27,13.434147119522095,25000.0
7,5,5,solver,27,14.61693024635315,25000.0
8,5,5,solver,27,14.206793546676636,25000.0
9,5,5,solver,27,14.750696182250977,25000.0
0,5,5,solver,28,13.729522466659546,25000.0
1,5,5,solver,28,14.877717018127441,25000.0
2,5,5,solver,28,14.81743311882019,25000.0
3,5,5,solver,28,13.703582525253296,25000.0
4,5,5,solver,28,14.052204847335815,25000.0
5,5,5,solver,28,15.69390320777893,25000.0
6,5,5,solver,28,14.676575183868408,25000.0
7,5,5,solver,28,15.229691982269287,25000.0
8,5,5,solver,28,18.41609477996826,25000.0
9,5,5,solver,28,18.396294593811035,25000.0
0,5,5,solver,29,16.63436222076416,25000.0
1,5,5,solver,29,16.308045625686646,25000.0
2,5,5,solver,29,16.02043056488037,25000.0
3,5,5,solver,29,15.351641654968262,25000.0
4,5,5,solver,29,15.3910391330719,25000.0
5,5,5,solver,29,14.356338024139404,25000.0
6,5,5,solver,29,14.749656200408936,25000.0
7,5,5,solver,29,14.115955352783203,25000.0
8,5,5,solver,29,15.789621591567993,25000.0
9,5,5,solver,29,13.746766567230225,25000.0
0,5,5,solver,30,14.768970012664795,25000.0
1,5,5,solver,30,14.18417239189148,25000.0
2,5,5,solver,30,14.188510656356812,25000.0
3,5,5,solver,30,14.877357006072998,25000.0
4,5,5,solver,30,14.468854665756226,25000.0
5,5,5,solver,30,15.418426752090454,25000.0
6,5,5,solver,30,14.297018051147461,25000.0
7,5,5,solver,30,14.642729043960571,25000.0
8,5,5,solver,30,13.916022300720215,25000.0
9,5,5,solver,30,14.746078968048096,25000.0
0,5,5,solver,31,14.36381459236145,25000.0
1,5,5,solver,31,16.128779649734497,25000.0
2,5,5,solver,31,17.655483722686768,25000.0
3,5,5,solver,31,19.267930030822754,25000.0
4,5,5,solver,31,19.122403860092163,25000.0
5,5,5,solver,31,16.9106183052063,25000.0
6,5,5,solver,31,15.457395792007446,25000.0
7,5,5,solver,31,16.03328776359558,25000.0
8,5,5,solver,31,15.557481288909912,25000.0
9,5,5,solver,31,15.451280117034912,25000.0
0,5,5,solver,32,15.482229471206665,25000.0
1,5,5,solver,32,15.457505941390991,25000.0
2,5,5,solver,32,14.818041801452637,25000.0
3,5,5,solver,32,15.76107907295227,25000.0
4,5,5,solver,32,15.39780592918396,25000.0
5,5,5,solver,32,15.482477188110352,25000.0
6,5,5,solver,32,15.020092725753784,25000.0
7,5,5,solver,32,14.968218803405762,25000.0
8,5,5,solver,32,15.439119338989258,25000.0
9,5,5,solver,32,14.756153583526611,25000.0
0,5,5,solver,33,15.327022314071655,25000.0
1,5,5,solver,33,14.40308690071106,25000.0
2,5,5,solver,33,14.409541845321655,25000.0
3,5,5,solver,33,13.92110562324524,25000.0
4,5,5,solver,33,14.173373460769653,25000.0
5,5,5,solver,33,14.249167203903198,25000.0
6,5,5,solver,33,15.00534439086914,25000.0
7,5,5,solver,33,18.75452423095703,25000.0
8,5,5,solver,33,19.884106874465942,25000.0
9,5,5,solver,33,17.255590200424194,25000.0
0,5,5,solver,34,16.669970989227295,25000.0
1,5,5,solver,34,16.00577473640442,25000.0
2,5,5,solver,34,15.790311813354492,25000.0
3,5,5,solver,34,15.21402359008789,25000.0
4,5,5,solver,34,16.792731046676636,25000.0
5,5,5,solver,34,15.670226097106934,25000.0
6,5,5,solver,34,15.531408548355103,25000.0
7,5,5,solver,34,14.602187156677246,25000.0
