seed,rows,columns,max_cap,min_cap,max_demand,min_demand,max_cost,min_cost,method,ratio,time,of,flagSolver
6,5,5,40,40,18,18,10000,8000,solver,0.45,11.804911136627197,79428.0,1
6,5,5,40,40,19,19,10000,8000,solver,0.475,11.749347925186157,80653.0,1
6,5,5,40,40,20,20,10000,8000,solver,0.5,11.423187255859375,80653.0,1
6,5,5,40,40,21,21,10000,8000,solver,0.525,32.492526054382324,96113.0,1
6,5,5,40,40,22,22,10000,8000,solver,0.55,34.090142488479614,98826.0,1
6,5,5,40,40,23,23,10000,8000,solver,0.575,39.05811166763306,98826.0,1
6,5,5,40,40,24,24,10000,8000,solver,0.6,20.92962074279785,98826.0,1
6,5,5,40,40,25,25,10000,8000,solver,0.625,33.47368764877319,105950.0,1
6,5,5,40,40,26,26,10000,8000,solver,0.65,42.06665229797363,113911.0,1
6,5,5,40,40,27,27,10000,8000,solver,0.675,43.78141140937805,124194.0,1
6,5,5,40,40,28,28,10000,8000,solver,0.7,40.198731899261475,124194.0,1
6,5,5,40,40,29,29,10000,8000,solver,0.725,63.567718505859375,134207.0,1
6,5,5,40,40,30,30,10000,8000,solver,0.75,51.0939781665802,134207.0,1
6,5,5,40,40,31,31,10000,8000,solver,0.775,42.760167598724365,153798.0,1
6,5,5,40,40,32,32,10000,8000,solver,0.8,33.08355116844177,153798.0,1
6,5,5,40,40,33,33,10000,8000,solver,0.825,33.60035586357117,170716.0,1
6,5,5,40,40,34,34,10000,8000,solver,0.85,25.36880373954773,170716.0,1
6,5,5,40,40,35,35,10000,8000,solver,0.875,18.982005834579468,190176.0,1
6,5,5,40,40,36,36,10000,8000,solver,0.9,14.886430501937866,190176.0,1
6,5,5,40,40,37,37,10000,8000,solver,0.925,20.21709418296814,227277.0,1
7,5,5,40,40,1,1,10000,8000,solver,0.025,0.07081246376037598,38106.0,1
7,5,5,40,40,2,2,10000,8000,solver,0.05,0.07483530044555664,38106.0,1
7,5,5,40,40,3,3,10000,8000,solver,0.075,0.07383608818054199,38106.0,1
7,5,5,40,40,4,4,10000,8000,solver,0.1,0.0714564323425293,38106.0,1
7,5,5,40,40,5,5,10000,8000,solver,0.125,0.07737207412719727,38106.0,1
7,5,5,40,40,6,6,10000,8000,solver,0.15,0.07277441024780273,38106.0,1
7,5,5,40,40,7,7,10000,8000,solver,0.175,0.06881570816040039,38106.0,1
7,5,5,40,40,8,8,10000,8000,solver,0.2,0.06981348991394043,38106.0,1
7,5,5,40,40,9,9,10000,8000,solver,0.225,0.07679605484008789,38106.0,1
7,5,5,40,40,10,10,10000,8000,solver,0.25,0.0827791690826416,38106.0,1
7,5,5,40,40,11,11,10000,8000,solver,0.275,0.8774302005767822,47152.0,1
7,5,5,40,40,12,12,10000,8000,solver,0.3,0.7627565860748291,53295.0,1
7,5,5,40,40,13,13,10000,8000,solver,0.325,1.0589931011199951,53295.0,1
7,5,5,40,40,14,14,10000,8000,solver,0.35,2.9395320415496826,62084.0,1
7,5,5,40,40,15,15,10000,8000,solver,0.375,5.384847640991211,69349.0,1
7,5,5,40,40,16,16,10000,8000,solver,0.4,4.985782146453857,69349.0,1
7,5,5,40,40,17,17,10000,8000,solver,0.425,4.033107042312622,69714.0,1
7,5,5,40,40,18,18,10000,8000,solver,0.45,14.389395236968994,78836.0,1
7,5,5,40,40,19,19,10000,8000,solver,0.475,15.480650186538696,78836.0,1
7,5,5,40,40,20,20,10000,8000,solver,0.5,9.13704514503479,78836.0,1
7,5,5,40,40,21,21,10000,8000,solver,0.525,27.515145540237427,95413.0,1
7,5,5,40,40,22,22,10000,8000,solver,0.55,24.62454056739807,96935.0,1
7,5,5,40,40,23,23,10000,8000,solver,0.575,28.395923614501953,96935.0,1
7,5,5,40,40,24,24,10000,8000,solver,0.6,13.856460332870483,96935.0,1
7,5,5,40,40,25,25,10000,8000,solver,0.625,31.860775232315063,106148.0,1
7,5,5,40,40,26,26,10000,8000,solver,0.65,71.33092641830444,114227.0,1
7,5,5,40,40,27,27,10000,8000,solver,0.675,69.2034387588501,123651.0,1
7,5,5,40,40,28,28,10000,8000,solver,0.7,40.10175704956055,123651.0,1
7,5,5,40,40,29,29,10000,8000,solver,0.725,54.26671242713928,132758.0,1
7,5,5,40,40,30,30,10000,8000,solver,0.75,46.31738018989563,132758.0,1
7,5,5,40,40,31,31,10000,8000,solver,0.775,37.45043444633484,153952.0,1
7,5,5,40,40,32,32,10000,8000,solver,0.8,24.57338833808899,153952.0,1
7,5,5,40,40,33,33,10000,8000,solver,0.825,73.20090579986572,168566.0,1
7,5,5,40,40,34,34,10000,8000,solver,0.85,26.388441801071167,168566.0,1
7,5,5,40,40,35,35,10000,8000,solver,0.875,17.37637495994568,188167.0,1
7,5,5,40,40,36,36,10000,8000,solver,0.9,25.475098848342896,188167.0,1
7,5,5,40,40,37,37,10000,8000,solver,0.925,11.088136911392212,224148.0,1
7,5,5,40,40,38,38,10000,8000,solver,0.95,15.929551124572754,224148.0,1
7,5,5,40,40,39,39,10000,8000,solver,0.975,10.119036436080933,224148.0,1
7,5,5,40,40,40,40,10000,8000,solver,1.0,4.65906286239624,138826.0,-1
7,5,5,40,40,41,41,10000,8000,solver,1.025,4.908324241638184,142529.25,-1
7,5,5,40,40,42,42,10000,8000,solver,1.05,3.4155094623565674,146232.5,-1
7,5,5,40,40,43,43,10000,8000,solver,1.075,3.1818912029266357,149935.75,-1
7,5,5,40,40,44,44,10000,8000,solver,1.1,2.236030340194702,153639.0,-1
7,5,5,40,40,45,45,10000,8000,solver,1.125,1.9782798290252686,157351.875,-1
7,5,5,40,40,46,46,10000,8000,solver,1.15,1.997852087020874,161081.5,-1
7,5,5,40,40,47,47,10000,8000,solver,1.175,1.9157495498657227,164833.75,-1
7,5,5,40,40,48,48,10000,8000,solver,1.2,0.5686080455780029,168586.0,-1
7,5,5,40,40,49,49,10000,8000,solver,1.225,0.34006738662719727,172339.43125000002,-1
7,5,5,40,40,50,50,10000,8000,solver,1.25,0.13760781288146973,176097.7225,-1
7,5,5,40,40,51,51,10000,8000,solver,1.275,0.09773969650268555,179856.01374999998,-1
7,5,5,40,40,52,52,10000,8000,solver,1.3,0.07878899574279785,183619.605,-1
7,5,5,40,40,53,53,10000,8000,solver,1.325,0.07779145240783691,187391.98124999998,-1
7,5,5,40,40,54,54,10000,8000,solver,1.35,0.08178162574768066,191167.51750000002,-1
7,5,5,40,40,55,55,10000,8000,solver,1.375,0.08279561996459961,194944.66624999998,-1
7,5,5,40,40,56,56,10000,8000,solver,1.4,0.13364243507385254,198737.338,-1
7,5,5,40,40,57,57,10000,8000,solver,1.425,0.10172820091247559,202530.00975,-1
7,5,5,40,40,58,58,10000,8000,solver,1.45,0.09428000450134277,206408.245,-1
7,5,5,40,40,59,59,10000,8000,solver,1.475,0.07679510116577148,210332.7375,-1
7,5,5,40,40,60,60,10000,8000,solver,1.5,0.09827470779418945,214265.07,-1
8,5,5,40,40,1,1,10000,8000,solver,0.025,0.07337498664855957,36689.0,1
8,5,5,40,40,2,2,10000,8000,solver,0.05,0.0743107795715332,36689.0,1
8,5,5,40,40,3,3,10000,8000,solver,0.075,0.07280540466308594,36689.0,1
8,5,5,40,40,4,4,10000,8000,solver,0.1,0.0747990608215332,36689.0,1
8,5,5,40,40,5,5,10000,8000,solver,0.125,0.09275054931640625,36689.0,1
8,5,5,40,40,6,6,10000,8000,solver,0.15,0.11070442199707031,36689.0,1
8,5,5,40,40,7,7,10000,8000,solver,0.175,0.07782649993896484,36689.0,1
8,5,5,40,40,8,8,10000,8000,solver,0.2,0.06878352165222168,36689.0,1
8,5,5,40,40,9,9,10000,8000,solver,0.225,0.07184362411499023,36689.0,1
8,5,5,40,40,10,10,10000,8000,solver,0.25,0.09271931648254395,36689.0,1
8,5,5,40,40,11,11,10000,8000,solver,0.275,0.8326642513275146,44991.0,1
8,5,5,40,40,12,12,10000,8000,solver,0.3,1.0033981800079346,52603.0,1
8,5,5,40,40,13,13,10000,8000,solver,0.325,1.316946029663086,52603.0,1
8,5,5,40,40,14,14,10000,8000,solver,0.35,1.80023193359375,60052.0,1
8,5,5,40,40,15,15,10000,8000,solver,0.375,3.599008798599243,67595.0,1
8,5,5,40,40,16,16,10000,8000,solver,0.4,4.275033235549927,67595.0,1
8,5,5,40,40,17,17,10000,8000,solver,0.425,3.9277267456054688,67595.0,1
8,5,5,40,40,18,18,10000,8000,solver,0.45,10.462677955627441,78136.0,1
8,5,5,40,40,19,19,10000,8000,solver,0.475,12.992109060287476,78801.0,1
8,5,5,40,40,20,20,10000,8000,solver,0.5,10.096286058425903,78801.0,1
8,5,5,40,40,21,21,10000,8000,solver,0.525,27.46277618408203,94600.0,1
8,5,5,40,40,22,22,10000,8000,solver,0.55,25.843501567840576,96766.0,1
8,5,5,40,40,23,23,10000,8000,solver,0.575,31.213337421417236,96766.0,1
8,5,5,40,40,24,24,10000,8000,solver,0.6,18.493122816085815,96766.0,1
8,5,5,40,40,25,25,10000,8000,solver,0.625,27.67436194419861,104632.0,1
8,5,5,40,40,26,26,10000,8000,solver,0.65,41.15717363357544,113444.0,1
8,5,5,40,40,27,27,10000,8000,solver,0.675,48.152422189712524,122806.0,1
8,5,5,40,40,28,28,10000,8000,solver,0.7,26.49284267425537,122806.0,1
8,5,5,40,40,29,29,10000,8000,solver,0.725,50.228971004486084,131595.0,1
8,5,5,40,40,30,30,10000,8000,solver,0.75,42.4842414855957,131595.0,1
8,5,5,40,40,31,31,10000,8000,solver,0.775,59.32340741157532,153007.0,1
8,5,5,40,40,32,32,10000,8000,solver,0.8,38.06107687950134,153007.0,1
8,5,5,40,40,33,33,10000,8000,solver,0.825,25.86081314086914,168469.0,1
8,5,5,40,40,34,34,10000,8000,solver,0.85,36.022655963897705,168469.0,1
8,5,5,40,40,35,35,10000,8000,solver,0.875,21.173346519470215,187468.0,1
8,5,5,40,40,36,36,10000,8000,solver,0.9,26.433262586593628,187468.0,1
8,5,5,40,40,37,37,10000,8000,solver,0.925,11.199394226074219,223715.0,1
8,5,5,40,40,38,38,10000,8000,solver,0.95,10.344197034835815,223715.0,1
8,5,5,40,40,39,39,10000,8000,solver,0.975,9.238906621932983,223715.0,1
8,5,5,40,40,40,40,10000,8000,solver,1.0,8.176707983016968,223715.0,1
8,5,5,40,40,41,41,10000,8000,solver,1.025,7.630594730377197,141267.411442,-1
8,5,5,40,40,42,42,10000,8000,solver,1.05,2.5724873542785645,144960.20137978002,-1
8,5,5,40,40,43,43,10000,8000,solver,1.075,2.897435426712036,148652.99147123,-1
8,5,5,40,40,44,44,10000,8000,solver,1.1,2.1431636810302734,152345.78153849,-1
8,5,5,40,40,45,45,10000,8000,solver,1.125,2.019561290740967,156041.22702659998,-1
8,5,5,40,40,46,46,10000,8000,solver,1.15,2.0501129627227783,159757.22795074,-1
8,5,5,40,40,47,47,10000,8000,solver,1.175,1.9802231788635254,163510.32640219,-1
8,5,5,40,40,48,48,10000,8000,solver,1.2,0.619208574295044,167278.17169157,-1
8,5,5,40,40,49,49,10000,8000,solver,1.225,0.4059157371520996,171046.01685744,-1
8,5,5,40,40,50,50,10000,8000,solver,1.25,0.2608497142791748,174820.45151388,-1
8,5,5,40,40,51,51,10000,8000,solver,1.275,0.15857601165771484,178651.55990468,-1
8,5,5,40,40,52,52,10000,8000,solver,1.3,0.12167572975158691,182485.99916,-1
8,5,5,40,40,53,53,10000,8000,solver,1.325,0.12267279624938965,186321.77382817998,-1
8,5,5,40,40,54,54,10000,8000,solver,1.35,0.0738222599029541,190159.85382388002,-1
8,5,5,40,40,55,55,10000,8000,solver,1.375,0.07679510116577148,194015.425589577,-1
8,5,5,40,40,56,56,10000,8000,solver,1.4,0.14586639404296875,197964.23792932997,-1
8,5,5,40,40,57,57,10000,8000,solver,1.425,0.11545705795288086,201914.71589173,-1
8,5,5,40,40,58,58,10000,8000,solver,1.45,0.07319521903991699,205867.46223946998,-1
8,5,5,40,40,59,59,10000,8000,solver,1.475,0.0802922248840332,209821.12408051,-1
8,5,5,40,40,60,60,10000,8000,solver,1.5,0.08676862716674805,213782.402390711,-1
9,5,5,40,40,1,1,10000,8000,solver,0.025,0.0935511589050293,34517.0,1
9,5,5,40,40,2,2,10000,8000,solver,0.05,0.07480001449584961,34517.0,1
9,5,5,40,40,3,3,10000,8000,solver,0.075,0.06981301307678223,34517.0,1
9,5,5,40,40,4,4,10000,8000,solver,0.1,0.07527494430541992,34517.0,1
9,5,5,40,40,5,5,10000,8000,solver,0.125,0.07131576538085938,34517.0,1
9,5,5,40,40,6,6,10000,8000,solver,0.15,0.0797879695892334,34517.0,1
9,5,5,40,40,7,7,10000,8000,solver,0.175,0.074798583984375,34517.0,1
9,5,5,40,40,8,8,10000,8000,solver,0.2,0.07081127166748047,34517.0,1
9,5,5,40,40,9,9,10000,8000,solver,0.225,0.08178377151489258,34517.0,1
9,5,5,40,40,10,10,10000,8000,solver,0.25,0.071807861328125,34517.0,1
9,5,5,40,40,11,11,10000,8000,solver,0.275,0.9755895137786865,42623.0,1
9,5,5,40,40,12,12,10000,8000,solver,0.3,1.3121237754821777,51066.0,1
9,5,5,40,40,13,13,10000,8000,solver,0.325,0.8528594970703125,51066.0,1
9,5,5,40,40,14,14,10000,8000,solver,0.35,1.7710342407226562,59172.0,1
9,5,5,40,40,15,15,10000,8000,solver,0.375,3.9322750568389893,67973.0,1
9,5,5,40,40,16,16,10000,8000,solver,0.4,3.398801565170288,67973.0,1
9,5,5,40,40,17,17,10000,8000,solver,0.425,3.6865134239196777,68533.0,1
9,5,5,40,40,18,18,10000,8000,solver,0.45,12.60765552520752,78620.0,1
9,5,5,40,40,19,19,10000,8000,solver,0.475,19.543487787246704,79738.0,1
9,5,5,40,40,20,20,10000,8000,solver,0.5,14.725907802581787,79738.0,1
9,5,5,40,40,21,21,10000,8000,solver,0.525,31.80648946762085,95029.0,1
9,5,5,40,40,22,22,10000,8000,solver,0.55,35.75597167015076,96142.0,1
9,5,5,40,40,23,23,10000,8000,solver,0.575,22.864901304244995,96142.0,1
9,5,5,40,40,24,24,10000,8000,solver,0.6,15.130950927734375,96142.0,1
9,5,5,40,40,25,25,10000,8000,solver,0.625,36.3161461353302,104375.0,1
9,5,5,40,40,26,26,10000,8000,solver,0.65,68.84583973884583,112789.0,1
9,5,5,40,40,27,27,10000,8000,solver,0.675,61.90453910827637,122217.0,1
9,5,5,40,40,28,28,10000,8000,solver,0.7,41.201616048812866,122217.0,1
9,5,5,40,40,29,29,10000,8000,solver,0.725,32.52950310707092,132315.0,1
9,5,5,40,40,30,30,10000,8000,solver,0.75,58.396209716796875,132315.0,1
9,5,5,40,40,31,31,10000,8000,solver,0.775,72.07811880111694,153095.0,1
9,5,5,40,40,32,32,10000,8000,solver,0.8,38.981916666030884,153095.0,1
9,5,5,40,40,33,33,10000,8000,solver,0.825,20.634765625,168767.0,1
9,5,5,40,40,34,34,10000,8000,solver,0.85,63.11409568786621,168767.0,1
9,5,5,40,40,35,35,10000,8000,solver,0.875,20.937969207763672,188115.0,1
9,5,5,40,40,36,36,10000,8000,solver,0.9,12.833458423614502,188115.0,1
9,5,5,40,40,37,37,10000,8000,solver,0.925,14.517884731292725,222924.0,1
9,5,5,40,40,38,38,10000,8000,solver,0.95,13.535055875778198,222924.0,1
9,5,5,40,40,39,39,10000,8000,solver,0.975,7.930876731872559,222924.0,1
9,5,5,40,40,40,40,10000,8000,solver,1.0,11.141273021697998,222924.0,1
9,5,5,40,40,41,41,10000,8000,solver,1.025,4.1155242919921875,140622.39102225,-1
9,5,5,40,40,42,42,10000,8000,solver,1.05,3.274414539337158,144359.69490275,-1
9,5,5,40,40,43,43,10000,8000,solver,1.075,2.766768455505371,148096.99924475,-1
9,5,5,40,40,44,44,10000,8000,solver,1.1,2.3727619647979736,151837.35684728998,-1
9,5,5,40,40,45,45,10000,8000,solver,1.125,2.3115298748016357,155582.26750999998,-1
9,5,5,40,40,46,46,10000,8000,solver,1.15,1.7955756187438965,159328.18839650002,-1
9,5,5,40,40,47,47,10000,8000,solver,1.175,2.013803243637085,163075.31274125,-1
9,5,5,40,40,48,48,10000,8000,solver,1.2,0.5444598197937012,166826.32295625,-1
9,5,5,40,40,49,49,10000,8000,solver,1.225,0.40595459938049316,170577.42921550001,-1
9,5,5,40,40,50,50,10000,8000,solver,1.25,0.2636241912841797,174343.58894145,-1
9,5,5,40,40,51,51,10000,8000,solver,1.275,0.09175491333007812,178178.03391684,-1
9,5,5,40,40,52,52,10000,8000,solver,1.3,0.13323974609375,182012.47816975,-1
9,5,5,40,40,53,53,10000,8000,solver,1.325,0.08078479766845703,185850.39199858,-1
9,5,5,40,40,54,54,10000,8000,solver,1.35,0.09376311302185059,189689.9846442,-1
9,5,5,40,40,55,55,10000,8000,solver,1.375,0.08425235748291016,193541.35220932597,-1
9,5,5,40,40,56,56,10000,8000,solver,1.4,0.09073019027709961,197435.96899196,-1
9,5,5,40,40,57,57,10000,8000,solver,1.425,0.0718069076538086,201330.58509117004,-1
9,5,5,40,40,58,58,10000,8000,solver,1.45,0.07679510116577148,205247.85853621998,-1
9,5,5,40,40,59,59,10000,8000,solver,1.475,0.06283259391784668,209173.57779325,-1
9,5,5,40,40,60,60,10000,8000,solver,1.5,0.09873652458190918,213102.74137718,-1
0,6,6,40,40,1,1,10000,8000,solver,0.025,0.2025609016418457,75607.0,1
0,6,6,40,40,2,2,10000,8000,solver,0.05,0.10520100593566895,75607.0,1
0,6,6,40,40,3,3,10000,8000,solver,0.075,0.1266324520111084,75607.0,1
0,6,6,40,40,4,4,10000,8000,solver,0.1,0.21941471099853516,75607.0,1
0,6,6,40,40,5,5,10000,8000,solver,0.125,0.2004530429840088,75607.0,1
0,6,6,40,40,6,6,10000,8000,solver,0.15,0.1735517978668213,75607.0,1
0,6,6,40,40,7,7,10000,8000,solver,0.175,0.3291199207305908,75607.0,1
0,6,6,40,40,8,8,10000,8000,solver,0.2,0.26332545280456543,75607.0,1
0,6,6,40,40,9,9,10000,8000,solver,0.225,0.22942376136779785,75607.0,1
0,6,6,40,40,10,10,10000,8000,solver,0.25,0.10678935050964355,75607.0,1
0,6,6,40,40,11,11,10000,8000,solver,0.275,0.8048708438873291,76728.0,1
0,6,6,40,40,12,12,10000,8000,solver,0.3,2.23256254196167,78334.0,1
0,6,6,40,40,13,13,10000,8000,solver,0.325,2.1840057373046875,78334.0,1
0,6,6,40,40,14,14,10000,8000,solver,0.35,30.70489001274109,93628.0,1
0,6,6,40,40,15,15,10000,8000,solver,0.375,66.7889723777771,100067.0,1
0,6,6,40,40,16,16,10000,8000,solver,0.4,37.897398233413696,100067.0,1
0,6,6,40,40,17,17,10000,8000,solver,0.425,13.214524030685425,101117.0,1
0,6,6,40,40,18,18,10000,8000,solver,0.45,326.1583797931671,117497.0,1
0,6,6,40,40,19,19,10000,8000,solver,0.475,185.92989110946655,117497.0,1
0,6,6,40,40,20,20,10000,8000,solver,0.5,368.32017278671265,125737.0,1
0,6,6,40,40,21,21,10000,8000,solver,0.525,625.0204086303711,137284.0,1
0,6,6,40,40,22,22,10000,8000,solver,0.55,422.4144036769867,138938.0,1
0,6,6,40,40,23,23,10000,8000,solver,0.575,1640.5081496238708,153238.0,1
0,6,6,40,40,24,24,10000,8000,solver,0.6,1128.0302622318268,153238.0,1
0,6,6,40,40,25,25,10000,8000,solver,0.625,365.1052894592285,154470.0,1
0,6,6,40,40,26,26,10000,8000,solver,0.65,841.079195022583,170835.0,1
0,6,6,40,40,27,27,10000,8000,solver,0.675,1426.8951468467712,190137.0,1
0,6,6,40,40,28,28,10000,8000,solver,0.7,1432.3275563716888,190137.0,1
0,6,6,40,40,29,29,10000,8000,solver,0.725,443.5924651622772,191167.0,1
0,6,6,40,40,30,30,10000,8000,solver,0.75,390.64547204971313,191167.0,1
0,6,6,40,40,31,31,10000,8000,solver,0.775,327.1555163860321,228003.0,1
0,6,6,40,40,32,32,10000,8000,solver,0.8,592.6147282123566,228003.0,1
0,6,6,40,40,33,33,10000,8000,solver,0.825,129.2875678539276,244675.0,1
0,6,6,40,40,34,34,10000,8000,solver,0.85,159.66817355155945,244675.0,1
0,6,6,40,40,35,35,10000,8000,solver,0.875,131.1589014530182,282193.0,1
0,6,6,40,40,36,36,10000,8000,solver,0.9,87.14808440208435,282193.0,1
0,6,6,40,40,37,37,10000,8000,solver,0.925,32.50844621658325,318564.0,1
0,6,6,40,40,38,38,10000,8000,solver,0.95,36.45767545700073,318564.0,1
0,6,6,40,40,39,39,10000,8000,solver,0.975,43.69005632400513,318564.0,1
0,6,6,40,40,40,40,10000,8000,solver,1.0,17.845368146896362,318564.0,1
0,6,6,40,40,41,41,10000,8000,solver,1.025,8.143319129943848,219084.91424317998,-1
0,6,6,40,40,42,42,10000,8000,solver,1.05,10.401207447052002,224872.64941684,-1
0,6,6,40,40,43,43,10000,8000,solver,1.075,6.055688381195068,230690.40391999998,-1
0,6,6,40,40,44,44,10000,8000,solver,1.1,4.449161767959595,236525.62146416501,-1
0,6,6,40,40,45,45,10000,8000,solver,1.125,1.9313747882843018,242383.86657157002,-1
0,6,6,40,40,46,46,10000,8000,solver,1.15,0.50760817527771,248244.59179122202,-1
0,6,6,40,40,47,47,10000,8000,solver,1.175,0.3849961757659912,254130.87892362,-1
0,6,6,40,40,48,48,10000,8000,solver,1.2,0.13061928749084473,260030.15164444997,-1
0,6,6,40,40,49,49,10000,8000,solver,1.225,0.13663530349731445,265944.0709676,-1
0,6,6,40,40,50,50,10000,8000,solver,1.25,0.14561057090759277,271918.04571867,-1
0,6,6,40,40,51,51,10000,8000,solver,1.275,0.14161968231201172,277940.59679516003,-1
0,6,6,40,40,52,52,10000,8000,solver,1.3,0.13962244987487793,283983.79981722,-1
0,6,6,40,40,53,53,10000,8000,solver,1.325,0.1087498664855957,290066.43857903,-1
0,6,6,40,40,54,54,10000,8000,solver,1.35,0.23340272903442383,296225.59465229,-1
0,6,6,40,40,55,55,10000,8000,solver,1.375,0.134688138961792,302429.28219974,-1
0,6,6,40,40,56,56,10000,8000,solver,1.4,0.09873723983764648,308646.78767295595,-1
0,6,6,40,40,57,57,10000,8000,solver,1.425,0.10868477821350098,314865.4247387,-1
0,6,6,40,40,58,58,10000,8000,solver,1.45,0.09674191474914551,320998.89947446,-1
0,6,6,40,40,59,59,10000,8000,solver,1.475,0.13065075874328613,326157.44745896,-1
0,6,6,40,40,60,60,10000,8000,solver,1.5,0.09474611282348633,332133.63838460005,-1
1,6,6,40,40,1,1,10000,8000,solver,0.025,0.21442532539367676,77998.0,1
1,6,6,40,40,2,2,10000,8000,solver,0.05,0.23993659019470215,77998.0,1
1,6,6,40,40,3,3,10000,8000,solver,0.075,0.22359585762023926,77998.0,1
1,6,6,40,40,4,4,10000,8000,solver,0.1,0.24235248565673828,77998.0,1
1,6,6,40,40,5,5,10000,8000,solver,0.125,0.22445321083068848,77998.0,1
1,6,6,40,40,6,6,10000,8000,solver,0.15,0.22436070442199707,77998.0,1
1,6,6,40,40,7,7,10000,8000,solver,0.175,0.21143436431884766,77998.0,1
1,6,6,40,40,8,8,10000,8000,solver,0.2,0.24833083152770996,77998.0,1
1,6,6,40,40,9,9,10000,8000,solver,0.225,0.22042155265808105,77998.0,1
1,6,6,40,40,10,10,10000,8000,solver,0.25,0.1985015869140625,77998.0,1
1,6,6,40,40,11,11,10000,8000,solver,0.275,1.7462773323059082,79157.0,1
1,6,6,40,40,12,12,10000,8000,solver,0.3,1.7575998306274414,80698.0,1
1,6,6,40,40,13,13,10000,8000,solver,0.325,3.6209700107574463,80698.0,1
1,6,6,40,40,14,14,10000,8000,solver,0.35,29.889769315719604,97104.0,1
1,6,6,40,40,15,15,10000,8000,solver,0.375,77.36141920089722,105243.0,1
1,6,6,40,40,16,16,10000,8000,solver,0.4,62.68627691268921,105243.0,1
1,6,6,40,40,17,17,10000,8000,solver,0.425,35.370304107666016,106817.0,1
1,6,6,40,40,18,18,10000,8000,solver,0.45,478.1964750289917,123871.0,1
1,6,6,40,40,19,19,10000,8000,solver,0.475,332.11186504364014,125772.0,1
1,6,6,40,40,20,20,10000,8000,solver,0.5,538.7067968845367,132930.0,1
1,6,6,40,40,21,21,10000,8000,solver,0.525,867.3343968391418,142171.0,1
1,6,6,40,40,22,22,10000,8000,solver,0.55,608.4925553798676,143122.0,1
1,6,6,40,40,23,23,10000,8000,solver,0.575,3090.364478111267,159880.0,1
1,6,6,40,40,24,24,10000,8000,solver,0.6,2006.0168523788452,159880.0,1
1,6,6,40,40,25,25,10000,8000,solver,0.625,580.6286263465881,159880.0,1
1,6,6,40,40,26,26,10000,8000,solver,0.65,1817.109206199646,178795.0,1
1,6,6,40,40,27,27,10000,8000,solver,0.675,1428.7236814498901,197849.0,1
1,6,6,40,40,28,28,10000,8000,solver,0.7,1038.5317800045013,197849.0,1
1,6,6,40,40,29,29,10000,8000,solver,0.725,788.5711150169373,198801.0,1
1,6,6,40,40,30,30,10000,8000,solver,0.75,350.5395576953888,198801.0,1
1,6,6,40,40,31,31,10000,8000,solver,0.775,763.4015579223633,234964.0,1
1,6,6,40,40,32,32,10000,8000,solver,0.8,435.922954082489,234964.0,1
1,6,6,40,40,33,33,10000,8000,solver,0.825,235.0440752506256,253968.0,1
1,6,6,40,40,34,34,10000,8000,solver,0.85,257.6088469028473,253968.0,1
1,6,6,40,40,35,35,10000,8000,solver,0.875,41.27634906768799,290566.0,1
1,6,6,40,40,36,36,10000,8000,solver,0.9,39.187743186950684,290566.0,1
1,6,6,40,40,37,37,10000,8000,solver,0.925,48.90557312965393,328428.0,1
1,6,6,40,40,38,38,10000,8000,solver,0.95,43.66251802444458,328428.0,1
1,6,6,40,40,39,39,10000,8000,solver,0.975,32.97054076194763,328428.0,1
1,6,6,40,40,40,40,10000,8000,solver,1.0,18.191744804382324,221180.41380759512,-1
1,6,6,40,40,41,41,10000,8000,solver,1.025,11.647181749343872,227139.10338194,-1
1,6,6,40,40,42,42,10000,8000,solver,1.05,7.603342533111572,233097.79297581,-1
1,6,6,40,40,43,43,10000,8000,solver,1.075,5.719053745269775,239056.48256288003,-1
1,6,6,40,40,44,44,10000,8000,solver,1.1,5.127756595611572,245045.72643723,-1
1,6,6,40,40,45,45,10000,8000,solver,1.125,5.079329490661621,251063.17088894002,-1
1,6,6,40,40,46,46,10000,8000,solver,1.15,0.6862368583679199,257120.70046586,-1
1,6,6,40,40,47,47,10000,8000,solver,1.175,0.45900559425354004,263188.97753546,-1
1,6,6,40,40,48,48,10000,8000,solver,1.2,0.20545721054077148,269268.600783732,-1
1,6,6,40,40,49,49,10000,8000,solver,1.225,0.13862967491149902,275392.50069052,-1
1,6,6,40,40,50,50,10000,8000,solver,1.25,0.23994827270507812,281523.61238293,-1
1,6,6,40,40,51,51,10000,8000,solver,1.275,0.13862061500549316,287658.96750373,-1
1,6,6,40,40,52,52,10000,8000,solver,1.3,0.12418341636657715,293816.25586568995,-1
1,6,6,40,40,53,53,10000,8000,solver,1.325,0.12287425994873047,299982.2032359001,-1
1,6,6,40,40,54,54,10000,8000,solver,1.35,0.14168691635131836,306161.78405725,-1
1,6,6,40,40,55,55,10000,8000,solver,1.375,0.14333224296569824,312346.18084590003,-1
1,6,6,40,40,56,56,10000,8000,solver,1.4,0.22626113891601562,318536.52523822,-1
1,6,6,40,40,57,57,10000,8000,solver,1.425,0.1296539306640625,324741.49794261996,-1
1,6,6,40,40,58,58,10000,8000,solver,1.45,0.1311635971069336,330521.73025319,-1
1,6,6,40,40,59,59,10000,8000,solver,1.475,0.23161888122558594,336171.09061501006,-1
1,6,6,40,40,60,60,10000,8000,solver,1.5,0.07679486274719238,342103.43310086004,-1
2,6,6,40,40,1,1,10000,8000,solver,0.025,0.8506410121917725,75594.0,1
